Date,Open,High,Low,Close,Volume
13-10-16,69.3,69.31,68.88,69.05,40797
14-10-16,6.91E+01,69.28,69.05,69.1,24230
17-10-16,68.99,69.19,68.54,68.54,60585
18-10-16,68.58,68.87,68.46,68.82,46689
19-10-16,69.11,69.11,68.95,69.07,22904
20-10-16,69.34,69.39,69.07,69.23,34737
21-10-16,69.22,69.26,68.81,69.01,37967
24-10-16,69.08,69.15,68.38,68.68,52177
25-10-16,68.9,69.39,68.9,69.21,38238
26-10-16,68.62,68.7,67.95,68.04,65016
27-10-16,68.21,68.27,67.4,67.4,30765
28-10-16,67.4,67.52,66.93,67.19,71075
31-10-16,67.14,67.8,67.14,67.68,47610
01-11-16,67.29,67.7,67.02,67.3,53631
02-11-16,66.83,66.83,66.19,66.45,72347
03-11-16,66.16,66.65,66.03,66.51,93969
04-11-16,66.21,66.31,65.95,65.99,112335
07-11-16,66.31,66.91,66.31,66.87,96978
08-11-16,67.23,67.26,66.83,67.04,36008
09-11-16,67.38,67.69,64.42,65.62,200488
10-11-16,67.61,67.94,67.47,67.94,114978
11-11-16,68.1,68.46,68,68.46,76868
14-11-16,68.36,68.41,68,68.22,27486
15-11-16,68.14,68.14,67.83,68.1,43650
16-11-16,68.32,68.37,68.04,68.13,48769
17-11-16,67.66,68.34,67.5,68.08,35494
18-11-16,68.38,68.6,68.33,68.5,62712
21-11-16,68.43,68.63,68.28,68.51,50934
22-11-16,68.84,69.4,68.84,69.33,56333
23-11-16,69.24,70.15,69.21,70.11,71138
24-11-16,70.31,70.36,70,70.07,38988
25-11-16,70.2,70.6,70.07,70.39,55483
28-11-16,70.44,70.44,69.97,70.07,36789
29-11-16,69.83,70.15,69.74,69.79,37391
30-11-16,69.73,69.8,69.35,69.56,38116
01-12-16,69.99,70.27,69.82,70.22,28856
02-12-16,70.14,70.22,69.56,69.56,30588
05-12-16,69.45,69.45,68.79,69.09,38381
06-12-16,69.47,69.66,6.93E+01,69.38,21948
07-12-16,69.74,69.98,69.67,69.95,42098
08-12-16,70.55,70.9,70.53,70.85,36395
09-12-16,70.9,71.12,70.8,71.05,42245
12-12-16,71.03,71.4,70.96,71.09,60726
13-12-16,71.08,71.25,70.83,70.95,34909
14-12-16,71.12,71.54,71.1,71.39,58211
15-12-16,71.12,71.12,70.53,70.84,36427
16-12-16,70.82,70.95,70.48,70.65,31194
19-12-16,70.79,71.31,70.79,71.1,29764
20-12-16,71.09,71.7,71.09,71.48,57997
21-12-16,71.68,71.94,71.61,71.77,40261
22-12-16,71.67,72.17,71.67,72.05,57041
23-12-16,72.12,72.2,71.77,71.91,36885
28-12-16,72.2,72.75,72.2,72.67,41442
29-12-16,72.66,72.89,72.42,72.89,8442
30-12-16,72.76,72.83,72.5,72.5,20194
03-01-17,71.76,72.53,71.76,72.48,29883
04-01-17,72.47,72.62,72.42,72.47,38619
05-01-17,72.67,72.79,72.62,72.73,19014
06-01-17,72.72,72.86,72.65,72.68,18082
09-01-17,72.87,73.65,72.87,73.45,45432
10-01-17,73.16,73.16,72.6,72.77,26685
11-01-17,73.02,73.17,72.85,72.89,76552
12-01-17,73.15,73.28,72.76,72.86,31610
13-01-17,72.99,72.99,72.2,72.33,17432
16-01-17,72.6,72.84,72.6,72.69,22451
17-01-17,72.41,72.41,71.98,71.98,54196
18-01-17,71.73,71.73,71.5,71.64,27807
19-01-17,72.07,72.29,71.71,71.87,32175
20-01-17,71.57,71.62,71.34,71.46,38239
23-01-17,71.86,71.97,70.85,70.9,43266
24-01-17,7.11E+01,71.5,70.98,71.44,41315
25-01-17,71.9,71.91,71.55,7.17E+01,40393
27-01-17,71.99,72.23,71.78,72.18,74572
30-01-17,71.99,71.99,71.32,71.6,54457
31-01-17,71.26,71.31,70.86,71.07,46746
01-02-17,71.2,71.45,70.91,71.42,34232
02-02-17,71.63,71.64,71.15,71.32,34477
03-02-17,71.28,71.57,70.96,7.10E+01,24243
06-02-17,71.35,71.56,70.86,70.93,30067
07-02-17,70.83,71.01,70.52,71.01,34971
08-02-17,71.04,71.45,71.03,71.44,20411
09-02-17,71.53,71.58,71.2,71.49,35681
10-02-17,72,72.34,71.99,72.28,83717
13-02-17,72.43,72.94,72.42,72.85,26630
14-02-17,73.21,73.29,72.77,72.8,19891
15-02-17,73.29,73.6,73.23,73.5,40420
16-02-17,73.6,73.75,73.3,73.5,37461
17-02-17,73.54,73.56,73.35,73.38,23370
20-02-17,73.47,73.47,73.15,73.27,27897
21-02-17,73.47,73.47,73.15,73.29,32742
22-02-17,73.51,73.63,73.37,73.62,34143
23-02-17,73.46,73.61,73.2,73.46,42118
24-02-17,73.41,73.41,72.8,72.9,52387
27-02-17,72.76,72.94,72.6,72.68,33544
28-02-17,72.9,73.17,72.66,72.66,67623
01-03-17,72.51,72.61,72.21,72.59,88629
02-03-17,73.18,73.6,73.18,73.6,44533
03-03-17,73.29,73.29,72.75,72.94,56390
06-03-17,73.07,73.27,72.84,73.27,15442
07-03-17,73.04,73.63,72.93,73.45,32521
08-03-17,73.3,73.44,73.18,73.4,32586
09-03-17,73.3,73.58,73.15,73.33,52418
10-03-17,73.6,73.86,73.53,73.79,24844
13-03-17,73.77,73.79,73.4,73.52,24828
14-03-17,73.88,73.9,73.4,73.54,29921
15-03-17,73.44,73.82,73.22,73.82,27218
16-03-17,74.17,74.18,73.66,73.92,53765
17-03-17,74.01,74.37,74.01,74.14,19640
20-03-17,74.5,74.5,73.7,73.75,31391
21-03-17,73.61,73.9,73.6,73.81,51381
