level_0,Date,1_Day_returns,5_Day_returns,10_Day_returns
AMZN,2018-04-05,0.029193911169931086,0.01420264871983612,-0.08225126531830573
AMZN,2018-04-06,-0.032044098178921954,-0.029094743699484393,-0.09041895988340698
AMZN,2018-04-09,0.000604865821076439,0.024847095141334874,-0.059830497628560075
AMZN,2018-04-10,0.021435491288139374,0.03173012487028304,-0.07689638899055795
AMZN,2018-04-11,-0.006384761430737296,0.011683293396699934,-0.046758623771326335
AMZN,2018-04-12,0.015030973293115757,-0.0022386774582400237,0.011932176112059656
AMZN,2018-04-13,-0.012226414178460487,0.018189235177877183,-0.011434719657197112
AMZN,2018-04-16,0.007485347706584156,0.025190632860379703,0.05066364205306684
AMZN,2018-04-17,0.04323965040214195,0.04707495142158691,0.08029877037873945
AMZN,2018-04-18,0.015965907361371823,0.07062815846925252,0.08313662136341748
AMZN,2018-04-19,0.019026906619612483,0.07484296457002926,0.07243673785409843
AMZN,2018-04-20,-0.018896431585280093,0.06758500446035809,0.08700355917886271
AMZN,2018-04-23,-0.006304463495263146,0.052972587826266126,0.07949763369824137
AMZN,2018-04-24,-0.03806017688638752,-0.02908572878088378,0.016620013371281495
AMZN,2018-04-25,5.484465127114646e-05,-0.044291236902333164,0.023208713068182396
AMZN,2018-04-26,0.039577525392893165,-0.02501754911144216,0.04795302791681055
AMZN,2018-04-27,0.036008877431740194,0.02954520499076252,0.0991270222622036
AMZN,2018-04-30,-0.004126864884413051,0.03180136507786635,0.08645855350871479
AMZN,2018-05-01,0.010299275815240705,0.08367295632819083,0.05215353863325056
AMZN,2018-05-02,-0.007950625040792692,0.07499812108850956,0.027385124637815395
AMZN,2018-05-03,0.0015289117919772277,0.03565311108980951,0.00974360852070233
AMZN,2018-05-04,0.005642203555249026,0.0052968651553146895,0.034998567112899615
AMZN,2018-05-07,0.012138311818370884,0.021715955673915932,0.05420791778618339
AMZN,2018-05-08,-0.004843326164618578,0.0064022378245613965,0.09061088831864939
AMZN,2018-05-09,0.00980286563465338,0.024412584079455568,0.10124160310483954
AMZN,2018-05-10,0.0006716144618703623,0.023535698586766296,0.06002793055286615
AMZN,2018-05-11,-0.0038344408255063245,0.013890435299064752,0.01926087621710737
AMZN,2018-05-14,-0.0008546924580759008,0.0008749386936430792,0.022609894497447547
AMZN,2018-05-15,-0.015872250037652913,-0.010217358424495004,-0.0038805345585060103
AMZN,2018-05-16,0.007080700844010135,-0.01288555391985391,0.011212460491122789
AMZN,2018-05-17,-0.003477659536669897,-0.01697861326670702,0.006157481795792785
AMZN,2018-05-18,-0.004672020156542223,-0.017805140933630614,-0.004162026792695173
AMZN,2018-05-21,0.007044065788034182,-0.010040384712712402,-0.009174230740153555
AMZN,2018-05-22,-0.0025607310329279764,0.0033500173294118696,-0.006901569422866127
AMZN,2018-05-23,0.012937878222861965,0.00918549706767613,-0.0038184170699238074
AMZN,2018-05-24,0.0007553475013826194,0.013472294401092544,-0.0037350597420658938
AMZN,2018-05-25,0.004416574673731244,0.022726569616954517,0.004516778908356001
AMZN,2018-05-29,0.0016892653863820328,0.017288379937062226,0.007074413238722155
AMZN,2018-05-30,0.007452565654789023,0.027500941926751787,0.030943087888193332
AMZN,2018-05-31,0.002910954234507601,0.01732986029957706,0.02667454074821829
AMZN,2018-06-01,0.00731461566563274,0.023997763081075485,0.037793362411363995
AMZN,2018-06-04,0.014455925474898823,0.03423283189853432,0.05773739635281627
AMZN,2018-06-05,0.018663613522230005,0.05175865427559434,0.06994185749280413
AMZN,2018-06-06,-0.0003536862054248635,0.043609096438994355,0.07230932959439285
AMZN,2018-06-07,-0.0038035979194309677,0.036622067653659274,0.05458658326955579
AMZN,2018-06-08,-0.0031433483929830253,0.025859832938414762,0.050478174163662626
AMZN,2018-06-11,0.0030463392968853586,0.01432198700884002,0.04904510108110105
AMZN,2018-06-12,0.005701196428110622,0.0014148167822700675,0.053246700070561204
AMZN,2018-06-13,0.0035967537021706075,0.0053722455265001745,0.04921562073875352
AMZN,2018-06-14,0.011144610210369832,0.020458139776537543,0.057829426809161255
AMZN,2018-06-15,-0.004576946338729737,0.018990600095134313,0.04534152677940928
AMZN,2018-06-18,0.004557229143217878,0.020525506799714988,0.0351414598502906
AMZN,2018-06-19,0.006375480763511021,0.021209730270419502,0.022654554935023663
AMZN,2018-06-20,0.008819519765865591,0.02652415511635109,0.032038894916519345
AMZN,2018-06-21,-0.011348044575251293,0.0036893862643174735,0.02422300402074007
AMZN,2018-06-22,-0.008409293040294585,-0.00017478555157324216,0.018812495261048667
AMZN,2018-06-25,-0.030611958118984428,-0.03517830668137356,-0.015374852454649424
AMZN,2018-06-26,0.01679941135562535,-0.025184785816487976,-0.004509218060154474
AMZN,2018-06-27,-0.018082985927868056,-0.0511804880566632,-0.026013852144457505
AMZN,2018-06-28,0.024655040418593233,-0.01662795483718671,-0.012999915521049288
AMZN,2018-06-29,-0.0009697037180632639,-0.009250027517350157,-0.009423196297761782
AMZN,2018-07-02,0.008224485273069737,0.030442235600874223,-0.005806977380533596
AMZN,2018-07-03,-0.011565118055148926,0.0016971274001944536,-0.02353040020637076
AMZN,2018-07-05,0.003406231353931588,0.023619231725474865,-0.028770100138421406
AMZN,2018-07-06,0.006412797643927215,0.005395429765427284,-0.011322240034226105
AMZN,2018-07-09,0.016596233298493024,0.02307328484321669,0.013609828806151025
AMZN,2018-07-10,0.002328855741927649,0.01709082641382187,0.04805334497899927
AMZN,2018-07-11,0.0068442770964733946,0.03603393260175891,0.037792214176308514
AMZN,2018-07-12,0.023715096932870328,0.05700318036498797,0.08196878341659253
AMZN,2018-07-13,0.009133836996296552,0.059861000988976176,0.06557940658092765
AMZN,2018-07-16,0.005217762962905104,0.047998280506065916,0.07217904334738368
AMZN,2018-07-17,0.011764159798652862,0.05786348828777799,0.07594324953562448
AMZN,2018-07-18,-0.0005477484157234702,0.050096891136930166,0.08793601173747478
AMZN,2018-07-19,-0.016251423028679324,0.009100408339199673,0.06662234092214203
AMZN,2018-07-20,0.000402643441726136,0.0003695040149223061,0.06025262388410124
AMZN,2018-07-23,-0.006450874723967104,-0.01124285474497444,0.03621578806535308
AMZN,2018-07-24,0.01511653176158445,-0.007966714055665292,0.049435792366660625
AMZN,2018-07-25,0.01878922137099348,0.011226716793397706,0.061886031539351904
AMZN,2018-07-26,-0.029839926695322982,-0.002741341987698487,0.006334119020015905
AMZN,2018-07-27,0.005127223192063157,0.001968389731205722,0.0023386210740365954
AMZN,2018-07-30,-0.020938027051114694,-0.012641525691939548,-0.02374225359980464
AMZN,2018-07-31,-0.0010004548769602106,-0.028317798159162244,-0.036058912414207445
AMZN,2018-08-01,0.01110029209957597,-0.03565120488110951,-0.024824734068255472
